20/06/2020 11:39:51:347760: <socket.socket fd=668, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 53461), raddr=('127.0.0.1', 40001)>: LOGIN asd asd
20/06/2020 20:15:53:853481: <ssl.SSLSocket fd=700, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55369), raddr=('127.0.0.1', 40001)>: MY_COUPONS
20/06/2020 20:15:54:854874: <ssl.SSLSocket fd=700, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55369), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 20:15:55:884127: <ssl.SSLSocket fd=776, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55370), raddr=('127.0.0.1', 40001)>: MY_COUPONS
20/06/2020 20:15:55:884127: <ssl.SSLSocket fd=776, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55370), raddr=('127.0.0.1', 40001)>: GET_BALANCE
20/06/2020 20:15:58:899572: <ssl.SSLSocket fd=776, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55370), raddr=('127.0.0.1', 40001)>: MY_COUPONS
20/06/2020 20:15:58:899572: <ssl.SSLSocket fd=776, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55370), raddr=('127.0.0.1', 40001)>: GET_BALANCE
20/06/2020 20:15:59:237646: <ssl.SSLSocket fd=776, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55370), raddr=('127.0.0.1', 40001)>: MY_COUPONS
20/06/2020 20:15:59:237646: <ssl.SSLSocket fd=776, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55370), raddr=('127.0.0.1', 40001)>: GET_BALANCE
20/06/2020 20:16:00:799904: <ssl.SSLSocket fd=700, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55369), raddr=('127.0.0.1', 40001)>: MY_COUPONS
20/06/2020 20:16:00:800906: <ssl.SSLSocket fd=700, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55369), raddr=('127.0.0.1', 40001)>: GET_BALANCE
20/06/2020 20:16:00:982016: <ssl.SSLSocket fd=700, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55369), raddr=('127.0.0.1', 40001)>: MY_COUPONS
20/06/2020 20:16:00:983042: <ssl.SSLSocket fd=700, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55369), raddr=('127.0.0.1', 40001)>: GET_BALANCE
20/06/2020 20:16:01:168680: <ssl.SSLSocket fd=700, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55369), raddr=('127.0.0.1', 40001)>: MY_COUPONS
20/06/2020 20:16:01:168680: <ssl.SSLSocket fd=700, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55369), raddr=('127.0.0.1', 40001)>: GET_BALANCE
20/06/2020 20:16:02:821484: <ssl.SSLSocket fd=700, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55369), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 20:16:02:821484: <ssl.SSLSocket fd=700, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55369), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 20:16:10:789599: <ssl.SSLSocket fd=776, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55370), raddr=('127.0.0.1', 40001)>: MY_COUPONS
20/06/2020 20:16:10:789599: <ssl.SSLSocket fd=776, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55370), raddr=('127.0.0.1', 40001)>: GET_BALANCE
20/06/2020 20:16:10:930192: <ssl.SSLSocket fd=776, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55370), raddr=('127.0.0.1', 40001)>: MY_COUPONS
20/06/2020 20:16:10:945790: <ssl.SSLSocket fd=776, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55370), raddr=('127.0.0.1', 40001)>: GET_BALANCE
20/06/2020 20:16:11:086405: <ssl.SSLSocket fd=776, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55370), raddr=('127.0.0.1', 40001)>: MY_COUPONS
20/06/2020 20:16:11:086405: <ssl.SSLSocket fd=776, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55370), raddr=('127.0.0.1', 40001)>: GET_BALANCE
20/06/2020 20:16:12:651130: <ssl.SSLSocket fd=700, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55369), raddr=('127.0.0.1', 40001)>: MY_COUPONS
20/06/2020 20:16:12:651130: <ssl.SSLSocket fd=700, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55369), raddr=('127.0.0.1', 40001)>: GET_BALANCE
20/06/2020 20:16:12:826224: <ssl.SSLSocket fd=700, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55369), raddr=('127.0.0.1', 40001)>: MY_COUPONS
20/06/2020 20:16:12:826224: <ssl.SSLSocket fd=700, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55369), raddr=('127.0.0.1', 40001)>: GET_BALANCE
20/06/2020 20:16:12:999222: <ssl.SSLSocket fd=700, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55369), raddr=('127.0.0.1', 40001)>: MY_COUPONS
20/06/2020 20:16:12:999222: <ssl.SSLSocket fd=700, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55369), raddr=('127.0.0.1', 40001)>: GET_BALANCE
20/06/2020 20:17:58:412146: <ssl.SSLSocket fd=700, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55372), raddr=('127.0.0.1', 40001)>: LOGIN a a
20/06/2020 20:18:01:757314: <ssl.SSLSocket fd=700, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55372), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 20:18:03:786817: <ssl.SSLSocket fd=700, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55372), raddr=('127.0.0.1', 40001)>: GET_BALANCE
20/06/2020 20:18:05:756082: <ssl.SSLSocket fd=700, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55372), raddr=('127.0.0.1', 40001)>: MY_COUPONS
20/06/2020 20:18:05:789987: <ssl.SSLSocket fd=700, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55372), raddr=('127.0.0.1', 40001)>: MY_COUPONS
20/06/2020 20:18:06:759143: <ssl.SSLSocket fd=700, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55372), raddr=('127.0.0.1', 40001)>: GET_BALANCE
20/06/2020 20:18:07:806758: <ssl.SSLSocket fd=700, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55372), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 20:18:10:077491: <ssl.SSLSocket fd=700, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55372), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 20:18:11:079445: <ssl.SSLSocket fd=700, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55372), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 20:18:12:102152: <ssl.SSLSocket fd=700, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55372), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 20:18:13:103059: <ssl.SSLSocket fd=700, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55372), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 20:18:14:274593: <ssl.SSLSocket fd=700, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55372), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 20:18:15:276714: <ssl.SSLSocket fd=700, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55372), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 20:18:16:563645: <ssl.SSLSocket fd=700, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55372), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 20:18:17:564620: <ssl.SSLSocket fd=700, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55372), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 20:18:18:727099: <ssl.SSLSocket fd=700, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55372), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 20:18:19:728003: <ssl.SSLSocket fd=700, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55372), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 20:18:21:162907: <ssl.SSLSocket fd=700, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55372), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 20:18:22:163819: <ssl.SSLSocket fd=700, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55372), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 20:18:23:261149: <ssl.SSLSocket fd=700, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55372), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 20:18:24:261412: <ssl.SSLSocket fd=700, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55372), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 20:18:25:898981: <ssl.SSLSocket fd=700, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55372), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 20:18:26:899133: <ssl.SSLSocket fd=700, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55372), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 20:18:27:995879: <ssl.SSLSocket fd=700, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55372), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 20:18:28:997909: <ssl.SSLSocket fd=700, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55372), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 20:18:38:431410: <ssl.SSLSocket fd=700, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55372), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 20:18:39:433088: <ssl.SSLSocket fd=700, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55372), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 20:18:40:434466: <ssl.SSLSocket fd=700, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55372), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 20:18:41:434540: <ssl.SSLSocket fd=700, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55372), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 20:18:43:014290: <ssl.SSLSocket fd=700, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55372), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 20:18:44:015254: <ssl.SSLSocket fd=700, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55372), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 20:18:45:059054: <ssl.SSLSocket fd=700, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55372), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 20:18:46:059969: <ssl.SSLSocket fd=700, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55372), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 20:18:47:152768: <ssl.SSLSocket fd=700, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55372), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 20:18:48:157959: <ssl.SSLSocket fd=700, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55372), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 20:18:50:262899: <ssl.SSLSocket fd=700, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55372), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 20:18:51:263003: <ssl.SSLSocket fd=700, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55372), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 20:18:52:284769: <ssl.SSLSocket fd=700, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55372), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 20:18:53:290565: <ssl.SSLSocket fd=700, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55372), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 20:18:54:552471: <ssl.SSLSocket fd=700, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55372), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 20:18:55:554527: <ssl.SSLSocket fd=700, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55372), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 20:18:57:451209: <ssl.SSLSocket fd=700, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55372), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 20:18:58:452000: <ssl.SSLSocket fd=700, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55372), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 20:18:59:495426: <ssl.SSLSocket fd=700, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55372), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 20:19:00:495941: <ssl.SSLSocket fd=700, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55372), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 20:19:02:121230: <ssl.SSLSocket fd=700, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55372), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 20:19:03:121237: <ssl.SSLSocket fd=700, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55372), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 20:19:04:226860: <ssl.SSLSocket fd=700, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55372), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 20:19:05:227645: <ssl.SSLSocket fd=700, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55372), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 20:19:07:339607: <ssl.SSLSocket fd=700, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55372), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 20:19:08:340397: <ssl.SSLSocket fd=700, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55372), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 20:19:09:353534: <ssl.SSLSocket fd=700, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55372), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 20:19:10:366833: <ssl.SSLSocket fd=700, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55372), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 20:19:12:590645: <ssl.SSLSocket fd=700, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55372), raddr=('127.0.0.1', 40001)>: LOGOUT
20/06/2020 20:19:18:368058: <ssl.SSLSocket fd=700, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55372), raddr=('127.0.0.1', 40001)>: DISCONNECT
20/06/2020 20:19:37:105708: <ssl.SSLSocket fd=692, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55374), raddr=('127.0.0.1', 40001)>: LOGIN a a
20/06/2020 20:19:39:715883: <ssl.SSLSocket fd=692, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55374), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 20:19:40:922645: <ssl.SSLSocket fd=692, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55374), raddr=('127.0.0.1', 40001)>: GET_BALANCE
20/06/2020 20:19:42:134451: <ssl.SSLSocket fd=692, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55374), raddr=('127.0.0.1', 40001)>: MY_COUPONS
20/06/2020 20:19:43:345130: <ssl.SSLSocket fd=692, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55374), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 20:19:44:301533: <ssl.SSLSocket fd=692, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55374), raddr=('127.0.0.1', 40001)>: LOGOUT
20/06/2020 20:19:48:595422: <ssl.SSLSocket fd=692, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55374), raddr=('127.0.0.1', 40001)>: DISCONNECT
20/06/2020 20:20:12:635964: <ssl.SSLSocket fd=692, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55379), raddr=('127.0.0.1', 40001)>: LOGIN a a
20/06/2020 20:20:14:603245: <ssl.SSLSocket fd=692, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55379), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 20:20:14:804405: <ssl.SSLSocket fd=692, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55379), raddr=('127.0.0.1', 40001)>: GET_BALANCE
20/06/2020 20:20:15:005884: <ssl.SSLSocket fd=692, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55379), raddr=('127.0.0.1', 40001)>: MY_COUPONS
20/06/2020 20:20:15:207413: <ssl.SSLSocket fd=692, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55379), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 20:20:20:507925: <ssl.SSLSocket fd=692, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55379), raddr=('127.0.0.1', 40001)>: MY_COUPONS
20/06/2020 20:20:20:711999: <ssl.SSLSocket fd=692, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55379), raddr=('127.0.0.1', 40001)>: GET_BALANCE
20/06/2020 20:20:22:622369: <ssl.SSLSocket fd=692, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55379), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 20:20:22:822833: <ssl.SSLSocket fd=692, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55379), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 20:20:27:959188: <ssl.SSLSocket fd=692, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55379), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 20:20:28:159650: <ssl.SSLSocket fd=692, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55379), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 20:20:28:361114: <ssl.SSLSocket fd=692, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55379), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 20:20:28:562575: <ssl.SSLSocket fd=692, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55379), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 20:20:28:774278: <ssl.SSLSocket fd=692, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55379), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 20:20:28:977332: <ssl.SSLSocket fd=692, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55379), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 20:20:32:426300: <ssl.SSLSocket fd=692, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55379), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 20:20:32:626762: <ssl.SSLSocket fd=692, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55379), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 20:20:33:977299: <ssl.SSLSocket fd=692, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55379), raddr=('127.0.0.1', 40001)>: MY_COUPONS
20/06/2020 20:20:34:180404: <ssl.SSLSocket fd=692, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55379), raddr=('127.0.0.1', 40001)>: GET_BALANCE
20/06/2020 20:20:34:461558: <ssl.SSLSocket fd=692, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55379), raddr=('127.0.0.1', 40001)>: MY_COUPONS
20/06/2020 20:20:34:661787: <ssl.SSLSocket fd=692, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55379), raddr=('127.0.0.1', 40001)>: GET_BALANCE
20/06/2020 20:20:34:865241: <ssl.SSLSocket fd=692, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55379), raddr=('127.0.0.1', 40001)>: MY_COUPONS
20/06/2020 20:20:35:065728: <ssl.SSLSocket fd=692, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55379), raddr=('127.0.0.1', 40001)>: GET_BALANCE
20/06/2020 20:20:35:267164: <ssl.SSLSocket fd=692, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55379), raddr=('127.0.0.1', 40001)>: MY_COUPONS
20/06/2020 20:20:35:467626: <ssl.SSLSocket fd=692, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55379), raddr=('127.0.0.1', 40001)>: GET_BALANCE
20/06/2020 20:20:39:284895: <ssl.SSLSocket fd=692, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55379), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 20:20:39:485346: <ssl.SSLSocket fd=692, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55379), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
20/06/2020 20:20:39:852038: <ssl.SSLSocket fd=692, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55379), raddr=('127.0.0.1', 40001)>: WON_LIST
20/06/2020 20:20:40:057658: <ssl.SSLSocket fd=692, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 55379), raddr=('127.0.0.1', 40001)>: GET_LOTTERY_DATE
